id;date_releve;humidity;dewpoint;pressure;windspeed;visibility;cloudcover;windgust;uvindex;precipintensity;precipintensitymax;temperaturehigh;temperaturelow;temperaturehighoffset2;temperaturelowoffset2;temperature;origine
167;06/02/2018;82;-0.39;1013.09;3.99;7.72;87;7.9;1.52;0.01;0.12;4.94;-0.11;6.94;1.89;2.415;DSK
331;07/02/2018;78;-2.03;1015.83;4.03;8.6;86;7.51;1.6;0.01;0.08;3.92;-1.39;5.92;0.61;1.265;DSK
307;08/02/2018;78;-2.2;1020.48;2.88;8.16;74;6.25;1.64;0.01;0.05;4.94;-1.26;6.94;0.75;1.84;DSK
163;09/02/2018;79;-1.21;1017.21;3.75;8.04;75;8.77;1.83;0.03;0.33;6.01;0.22;8.01;2.22;3.115;DSK
408;10/02/2018;77;-0.38;1018.87;4.18;9.49;79;8.09;1.67;0.01;0.08;7.5;2.18;9.5;4.18;4.84;DSK
365;11/02/2018;79;2.01;1012.59;4.59;9.29;85;10.47;1.88;0.03;0.21;9.34;1.11;11.34;3.11;5.225;DSK
236;12/02/2018;71;-1.48;1018.12;3.98;9.98;62;8.53;1.81;0.01;0.14;7.6;-1.5;9.6;0.5;3.05;DSK
111;13/02/2018;73;-2.28;1011.94;4.63;9.65;81;12.11;1.76;0.04;0.35;6.54;0.01;8.54;2.01;3.275;DSK
125;14/02/2018;82;1.02;1013.03;3.78;9.02;87;9.08;1.83;0.06;0.39;7.81;4.39;9.81;6.39;6.1;DSK
137;15/02/2018;86;6.2;1017.38;3.3;8.77;92;6.4;1.9;0.02;0.19;12.45;4.65;14.45;6.65;8.55;DSK
593;16/02/2018;83;5.2;1024.1;2.12;8.96;85;4.38;1.93;0.01;0.11;12.02;5.59;14.02;7.59;8.805;DSK
1129;17/02/2018;85;4.83;1021.79;3.09;8.9;85;7.04;1.98;0.08;0.66;10.27;2.38;12.27;4.38;6.325;DSK
316;18/02/2018;85;3.18;1023.01;3.34;7.77;77;7.21;2;0.03;0.17;9.24;3.01;11.24;5.01;6.125;DSK
390;19/02/2018;85;3.25;1018.8;2.43;7.43;90;4.81;2;0.03;0.17;9.03;4.97;11.03;6.97;7;DSK
34;20/02/2018;82;3.55;1016.28;4.21;8.88;90;8.37;2.05;0.05;0.18;9.35;1.58;11.35;3.58;5.465;DSK
95;21/02/2018;70;-1.17;1017.31;5.07;8.61;57;8.64;2.19;0.03;0.26;6.91;-0.63;8.91;1.37;3.14;DSK
851;22/02/2018;68;-3.21;1014.52;4.76;8.28;44;7.98;2.26;0;0.03;6.1;-1.02;8.1;0.98;2.54;DSK
703;23/02/2018;66;-3.96;1012.49;4.2;9.66;71;6.95;2;0;0.03;5.49;-1.36;7.49;0.64;2.065;DSK
614;24/02/2018;68;-3.05;1012.71;3.89;9.04;52;6.91;1.83;0.02;0.08;7.04;-0.35;9.04;1.65;3.345;DSK
84;25/02/2018;62;-4.49;1016.35;5.06;9.42;62;8.98;1.71;0.02;0.12;6.57;-3.38;8.57;-1.38;1.595;DSK
179;26/02/2018;52;-10.05;1018.32;6.09;9.82;68;12.15;1.48;0;0.03;2.21;-6.54;4.21;-4.54;-2.165;DSK
279;27/02/2018;54;-11.77;1016.29;4.59;9.87;72;8.35;1.83;0.01;0.07;0.45;-7.21;2.45;-5.21;-3.38;DSK
1010;28/02/2018;62;-9.3;1008.26;5.58;9.22;86;11.71;2.26;0.02;0.1;1.39;-1.81;3.39;0.19;-0.21;DSK
487;01/03/2018;79;-0.58;994.05;6.63;8.03;94;11.8;2.21;0.04;0.31;6.89;2.87;8.89;4.87;4.88;DSK
927;02/03/2018;73;0.94;991.82;5.71;8.48;86;13.79;2.52;0.1;0.92;9.53;2.6;11.53;4.6;6.065;DSK
1145;03/03/2018;77;2.96;993.61;3.94;8.69;82;9.65;2.55;0.04;0.36;12.31;4.08;14.31;6.08;8.195;DSK
260;04/03/2018;82;4.3;995.42;3.58;9.2;83;7.96;2.64;0.07;0.49;11.68;4;13.68;6;7.84;DSK
804;05/03/2018;82;4.7;992.37;3.55;9.39;84;7.23;2.67;0.05;0.38;12.48;4.23;14.48;6.23;8.355;DSK
833;06/03/2018;81;4.32;992.68;3.25;9.43;81;8.64;2.83;0.05;0.42;12.15;3.81;14.15;5.81;7.98;DSK
336;07/03/2018;76;2.92;1000.98;4.59;9.74;74;10.57;2.88;0.01;0.13;11.25;2.85;13.25;4.85;7.05;DSK
16;08/03/2018;73;2.98;1006.17;4.08;9.91;75;9.51;2.4;0.02;0.24;13.53;5.93;15.53;7.93;9.73;DSK
971;09/03/2018;77;6.25;1007.16;4.23;9.64;89;7.91;2.81;0.01;0.13;14.81;9.59;16.81;11.59;12.2;DSK
135;10/03/2018;81;9.19;1002;4.81;9.61;88;9.12;2.93;0.04;0.37;16.33;9.13;18.33;11.13;12.73;DSK
52;11/03/2018;78;8.08;994.67;4.79;9.39;84;12;2.86;0.06;0.61;16.08;8.4;18.08;10.4;12.24;DSK
727;12/03/2018;77;6.14;1000.33;6.51;9.72;87;14.51;3;0.03;0.33;13.08;6.25;15.08;8.25;9.665;DSK
1060;13/03/2018;72;4.02;1011.21;4.03;9.91;78;9.44;2.98;0.01;0.16;12.94;3.39;14.94;5.39;8.165;DSK
666;14/03/2018;70;3.76;1006.36;4.5;9.67;69;10.32;2.52;0.01;0.26;15.26;7.31;17.26;9.31;11.285;DSK
385;15/03/2018;80;6.33;995.11;4.58;9.51;86;11.71;3.1;0.13;1.32;13.38;5.53;15.38;7.53;9.455;DSK
1182;16/03/2018;81;5.57;1001.76;2.87;9.79;80;6.83;3.19;0.05;0.81;13.71;3.78;15.71;5.78;8.745;DSK
611;17/03/2018;85;3.46;999.14;3.51;8.43;85;8.62;3.31;0.06;0.63;10.02;2.02;12.02;4.02;6.02;DSK
1072;18/03/2018;80;0.88;1001.35;4.16;8.48;89;8.36;3.14;0.02;0.16;7.07;0.51;9.07;2.51;3.79;DSK
454;19/03/2018;77;-0.59;1006.68;4.23;8.81;81;9.95;3.38;0.03;0.3;6.88;0.52;8.88;2.52;3.7;DSK
294;20/03/2018;68;-1.92;1017.01;6.07;9.76;83;12.12;3.31;0;0.03;7.63;0.53;9.63;2.53;4.08;DSK
157;21/03/2018;61;-3.06;1026.6;5.19;9.95;68;10;3.24;0.02;0.15;8.82;-0.31;10.82;1.69;4.255;DSK
197;22/03/2018;65;-1.74;1022.13;4.16;9.71;80;8.76;2.88;0;0.01;9.21;3.14;11.21;5.14;6.175;DSK
783;23/03/2018;74;2.02;1007.92;3.87;9.45;89;8.43;3.12;0.02;0.14;10.89;3.62;12.89;5.62;7.255;DSK
510;24/03/2018;76;3.44;999.13;3.46;9.17;83;7.06;3.55;0.03;0.2;12.28;4.57;14.28;6.57;8.425;DSK
734;25/03/2018;73;3.87;1007.06;3.01;8.94;82;6.43;3.43;0.01;0.22;13.37;5.45;15.37;7.45;9.41;DSK
1074;26/03/2018;75;4.1;1016.6;3.62;8.61;79;5.77;3.93;0.02;0.17;12.74;5.25;14.74;7.25;8.995;DSK
43;27/03/2018;82;5.89;1016.13;4.82;8.31;89;9.92;3.4;0.04;0.25;12.9;8.18;14.9;10.18;10.54;DSK
748;28/03/2018;82;7.46;1010.7;4.97;9.21;87;11.09;3.57;0.05;0.41;14.25;4.97;16.25;6.97;9.61;DSK
1148;29/03/2018;76;4.42;1007.51;3.57;9.84;79;8.88;3.69;0.04;0.44;13.12;4.67;15.12;6.67;8.895;DSK
911;30/03/2018;77;4.19;1000.2;4.01;9.83;81;10.45;3.76;0.07;0.7;12.52;3.67;14.52;5.67;8.095;DSK
73;31/03/2018;77;3.32;1002.01;4.25;9.64;82;11.6;4.02;0.06;0.48;11.58;4.12;13.58;6.12;7.85;DSK
1163;01/04/2018;69;2.6;1013.03;3.93;9.95;82;8.66;3.19;0.02;0.23;12.93;5.9;14.93;7.9;9.415;DSK
793;02/04/2018;69;4.61;1006.95;4.45;9.95;89;8.98;3.29;0.02;0.15;15.57;9.42;17.57;11.42;12.495;DSK
560;03/04/2018;72;7.04;1003.32;5.58;9.92;87;12.02;3.74;0.02;0.23;16.54;9.35;18.54;11.35;12.945;DSK
926;04/04/2018;77;7.75;1004.29;5.54;9.75;83;13.5;3.9;0.07;0.71;15.72;7.2;17.72;9.2;11.46;DSK
1162;05/04/2018;69;5;1016.33;3.93;9.96;72;9.78;4.4;0.01;0.1;14.79;4.92;16.79;6.92;9.855;DSK
133;06/04/2018;66;5.28;1013.12;4.11;10.01;55;7.78;2;0;0;19.61;9.44;21.61;11.44;14.525;DSK
514;07/04/2018;66;6.96;1009.11;4.3;9.85;84;8.27;3.29;0.02;0.19;18.75;9.85;20.75;11.85;14.3;DSK
374;08/04/2018;73;7.81;1006.86;3.89;9.08;90;8.4;3.86;0.04;0.27;17.35;9.73;19.35;11.73;13.54;DSK
583;09/04/2018;83;9.06;1005.87;3.12;8.6;88;7.54;4;0.05;0.58;15.52;7.8;17.52;9.8;11.66;DSK
770;10/04/2018;79;7.13;1001.64;4.04;9.28;85;9.09;4.1;0.08;0.78;14.85;6.71;16.85;8.71;10.78;DSK
787;11/04/2018;76;6.46;1002.4;3.86;9.33;84;7.28;3.62;0.09;0.48;15.28;7.5;17.28;9.5;11.39;DSK
643;12/04/2018;80;7.1;1001.13;2.98;8.47;85;6.27;4.24;0.06;0.71;14.97;6.82;16.97;8.82;10.895;DSK
205;13/04/2018;79;7.55;1008.36;2.95;8.75;80;6.42;4.43;0.01;0.16;16.49;8.01;18.49;10.01;12.25;DSK
594;14/04/2018;79;8.32;1016.42;2.73;8.93;80;5.54;4.14;0.01;0.16;16.73;8.33;18.73;10.33;12.53;DSK
955;15/04/2018;74;8.19;1012.58;3.43;9.22;79;8.09;4.29;0.03;0.54;18.57;8.8;20.57;10.8;13.685;DSK
613;16/04/2018;72;7.67;1015.7;3.08;9.89;77;6.51;4.64;0;0.05;17.61;6.83;19.61;8.83;12.22;DSK
1037;17/04/2018;67;7.6;1022.48;3.02;9.99;49;6.37;1.98;0;0.01;21.84;9.28;23.84;11.28;15.56;DSK
919;18/04/2018;60;8.56;1025.39;3.07;9.98;46;6.18;2.14;0;0;25.07;10.88;27.07;12.88;17.975;DSK
921;19/04/2018;58;8.92;1024.15;2.7;9.93;41;5.36;1.67;0;0;25.13;10.89;27.13;12.89;18.01;DSK
871;20/04/2018;59;9.39;1022.48;2.27;9.65;34;5.36;1.98;0;0;25.28;11.45;27.28;13.45;18.365;DSK
513;21/04/2018;60;10.13;1018.82;2.33;9.62;27;4.91;1.9;0;0.08;25.96;11.74;27.96;13.74;18.85;DSK
516;22/04/2018;64;10.21;1015.17;3.02;9.79;63;6.28;2.48;0;0.07;24.12;11.64;26.12;13.64;17.88;DSK
768;23/04/2018;74;10.45;1019.06;2.86;9.82;77;5.46;4.26;0.01;0.13;19.65;9.56;21.65;11.56;14.605;DSK
411;24/04/2018;73;10.26;1018.81;2.73;9.46;68;5.79;4.33;0;0.02;21.69;10.63;23.69;12.63;16.16;DSK
569;25/04/2018;76;10.05;1017.66;4.13;9.64;75;8.74;4.29;0.01;0.09;18.95;8.66;20.95;10.66;13.805;DSK
478;26/04/2018;67;6.51;1019.69;3.68;9.88;71;7.23;4.36;0;0.06;17.36;6.4;19.36;8.4;11.88;DSK
185;27/04/2018;68;6.83;1011.47;4.1;9.85;73;10;4.86;0.01;0.13;19.39;9.58;21.39;11.58;14.485;DSK
1023;28/04/2018;74;8.24;1011.77;3.13;9.75;80;6.12;4.62;0.01;0.14;16.85;9.68;18.85;11.68;13.265;DSK
801;29/04/2018;83;9.06;1006.31;4.11;8.99;84;10.04;4.55;0.21;1.46;15.79;7.64;17.79;9.64;11.715;DSK
1085;30/04/2018;77;5.99;1008.89;4.92;9.64;83;10.44;4.86;0.06;0.39;13.48;5.82;15.48;7.82;9.65;DSK
494;01/05/2018;73;4.77;1014.03;3.05;9.88;80;6.85;4.86;0.06;0.45;14.24;5.46;16.24;7.46;9.85;DSK
722;02/05/2018;73;5.69;1011.49;3.8;9.72;83;8.58;4.52;0.03;0.22;16.17;8.23;18.17;10.23;12.2;DSK
995;03/05/2018;72;6.93;1014.84;4.29;9.66;80;8.11;4.78;0.03;0.11;16.48;8.27;18.48;10.27;12.375;DSK
86;04/05/2018;69;7.47;1017.67;4.05;9.88;88;8.1;4.06;0.01;0.09;18.62;10.2;20.62;12.2;14.41;DSK
545;05/05/2018;68;9.48;1018.96;3.5;9.73;73;6.25;4.17;0;0.02;21.76;11.19;23.76;13.19;16.475;DSK
1018;06/05/2018;69;11.67;1018.39;2.6;9.5;49;5.09;4.32;0;0.05;24.53;12.29;26.53;14.29;18.41;DSK
820;07/05/2018;69;12.31;1015.33;2.33;9.28;44;5.75;5.17;0.06;0.84;25.11;11.89;27.11;13.89;18.5;DSK
424;08/05/2018;74;11.89;1011.04;3.01;9.01;63;7.29;5.46;0.05;0.53;22.78;11.37;24.78;13.37;17.075;DSK
777;09/05/2018;76;10.86;1010.08;3.4;9.68;78;6.59;5.28;0.02;0.28;20.01;10.71;22.01;12.71;15.36;DSK
992;10/05/2018;71;8.52;1015.61;3.87;9.79;79;7.7;5.22;0.02;0.25;17.7;7.12;19.7;9.12;12.41;DSK
668;11/05/2018;69;8.27;1016.5;2.79;9.86;59;6.44;5.13;0;0.04;21.6;10.59;23.6;12.59;16.095;DSK
711;12/05/2018;79;9.88;1014.53;2.86;9.69;82;7.74;5.05;0.08;0.88;18.09;7.61;20.09;9.61;12.85;DSK
974;13/05/2018;81;7.06;1015.86;3.99;9.63;85;9.18;5.1;0.15;0.92;13.63;7.54;15.63;9.54;10.585;DSK
716;14/05/2018;82;7.61;1016.44;4.49;8.96;84;9.4;5.23;0.07;0.42;14.23;9.82;16.23;11.82;12.025;DSK
850;15/05/2018;80;9.9;1017.08;4.25;8.74;83;8.41;5.23;0.02;0.1;17.85;10.16;19.85;12.16;14.005;DSK
612;16/05/2018;78;10.52;1018.06;3.62;8.76;75;7.35;5.57;0.01;0.08;19.57;10.36;21.57;12.36;14.965;DSK
354;17/05/2018;76;10.06;1019.67;3.79;9.42;76;6.42;5.77;0;0.04;19.14;9.23;21.14;11.23;14.185;DSK
482;18/05/2018;71;9.22;1019.99;3.1;9.56;53;5.46;5.89;0;0.01;20.66;9.21;22.66;11.21;14.935;DSK
916;19/05/2018;69;9.12;1019.66;3.05;9.82;47;5.55;5.68;0;0.04;21.11;9.09;23.11;11.09;15.1;DSK
276;20/05/2018;69;9.92;NA;2.98;9.18;59;NA;5.9;NA;NA;22.45;11.32;24.45;13.32;16.885;DSK
994;21/05/2018;71;11.53;NA;2.69;9.15;67;NA;6.52;NA;NA;23.49;12.05;25.49;14.05;17.77;DSK
132;22/05/2018;76;12.57;NA;2.34;9.42;72;NA;6.3;NA;NA;22.73;12.33;24.73;14.33;17.53;DSK
640;23/05/2018;77;12.88;NA;2.65;9.16;72;NA;6.7;NA;NA;22.7;12.56;24.7;14.56;17.63;DSK
567;24/05/2018;77;13.47;NA;2.32;8.42;67;NA;6.18;NA;NA;23.93;13.43;25.93;15.43;18.68;DSK
356;25/05/2018;77;14.06;NA;2.36;8.56;71;NA;6.16;NA;NA;23.78;14.75;25.78;16.75;19.265;DSK
1001;26/05/2018;73;14.59;NA;3.37;8.65;78;NA;5.64;NA;NA;25.81;15.41;27.81;17.41;20.61;DSK
391;27/05/2018;74;15.16;NA;2.77;9.63;74;NA;5.23;NA;NA;25.54;15.45;27.54;17.45;20.495;DSK
302;28/05/2018;82;15.3;1015.67;2.76;9.36;81;6.43;5.97;0.12;1.17;22.61;15.19;24.61;17.19;18.9;DSK
245;29/05/2018;84;15.56;NA;2.94;8.7;78;NA;5.71;NA;NA;22.79;14.81;24.79;16.81;18.8;DSK
149;30/05/2018;81;15.26;NA;2.52;9.04;79;NA;5.79;NA;NA;23.79;15.02;25.79;17.02;19.405;DSK
451;31/05/2018;83;15.36;NA;2.75;9.36;76;NA;6;NA;NA;22.85;14.31;24.85;16.31;18.58;DSK
383;01/06/2018;80;14.51;NA;2.91;9.47;75;NA;5.91;NA;NA;22.51;13.47;24.51;15.47;17.99;DSK
103;02/06/2018;76;14.28;NA;2.28;9.71;66;NA;6.61;NA;NA;24.35;14.57;26.35;16.57;19.46;DSK
900;03/06/2018;76;14.95;NA;2.91;9.72;69;NA;6.65;NA;NA;25.3;15.56;27.3;17.56;20.43;DSK
324;04/06/2018;81;15.57;NA;2.82;9.21;76;NA;6.32;NA;NA;23.56;15.31;25.56;17.31;19.435;DSK
589;05/06/2018;84;15.45;NA;3.01;8.4;82;NA;6.15;NA;NA;22.26;15.06;24.26;17.06;18.66;DSK
913;06/06/2018;82;14.97;NA;3.08;8.68;83;NA;5.56;NA;NA;22.31;14.97;24.31;16.97;18.64;DSK
657;07/06/2018;81;15.27;NA;2.41;8.92;79;NA;6;NA;NA;23.42;14.36;25.42;16.36;18.89;DSK
489;08/06/2018;77;15.47;NA;2.45;9.07;69;NA;6.66;NA;NA;25.2;15.96;27.2;17.96;20.58;DSK
1138;09/06/2018;79;16.37;NA;2.86;8.72;73;NA;6.55;NA;NA;25.31;15.88;27.31;17.88;20.595;DSK
1116;10/06/2018;81;16.25;NA;2.64;8.43;77;NA;5.97;NA;NA;24.7;16.27;26.7;18.27;20.485;DSK
652;11/06/2018;84;15.97;NA;3.37;8.75;82;NA;5.76;NA;NA;22.55;15.03;24.55;17.03;18.79;DSK
961;12/06/2018;81;14.62;NA;3.64;9.36;78;NA;6.21;NA;NA;21.87;13.56;23.87;15.56;17.715;DSK
908;13/06/2018;75;12.27;NA;4.17;9.38;78;23.52;6.21;NA;NA;20.93;11.72;22.93;13.72;16.325;DSK
584;14/06/2018;74;11.96;NA;3.69;9.71;73;19.55;6.21;NA;NA;21.96;13.95;23.96;15.95;17.955;DSK
1161;15/06/2018;72;13.1;NA;2.93;9.73;79;NA;6.15;NA;NA;22.77;13.62;24.77;15.62;18.195;DSK
1156;16/06/2018;72;12.89;NA;3.23;9.89;78;NA;5.83;NA;NA;23.18;14.55;25.18;16.55;18.865;DSK
1044;17/06/2018;71;12.6;NA;3.91;9.8;82;NA;5.76;NA;NA;22.17;14.56;24.17;16.56;18.365;DSK
477;18/06/2018;74;13.87;NA;3.63;9.67;83;19.32;5.57;NA;NA;23.37;15;25.37;17;19.185;DSK
1118;19/06/2018;73;15.15;NA;2.75;9.67;74;NA;6.21;NA;NA;26.2;15.46;28.2;17.46;20.83;DSK
710;20/06/2018;69;15.68;NA;2.45;9.21;66;NA;6.65;NA;NA;29.05;16.52;31.05;18.52;22.785;DSK
479;21/06/2018;67;14.02;NA;4.04;9.73;66;NA;7.03;NA;NA;25.25;12.04;27.25;14.04;18.645;DSK
843;22/06/2018;62;9.4;NA;4.58;9.88;73;19.98;6.39;NA;NA;23.17;11.25;25.17;13.25;17.21;DSK
286;23/06/2018;59;8.99;NA;3.53;9.99;49;NA;6.62;NA;NA;24.29;12.42;26.29;14.42;18.355;DSK
289;24/06/2018;59;10.46;NA;3.3;9.99;79;NA;6.18;NA;NA;25.09;13.19;27.09;15.19;19.14;DSK
503;25/06/2018;60;11.45;NA;3.75;9.99;53;NA;6.89;NA;NA;26.26;14.12;28.26;16.12;20.19;DSK
829;26/06/2018;58;12.37;NA;3.5;9.97;47;NA;6;NA;NA;28.08;15.35;30.08;17.35;21.715;DSK
1173;27/06/2018;61;13.63;NA;3.86;9.85;52;NA;7.31;NA;NA;28.18;16.51;30.18;18.51;22.345;DSK
182;28/06/2018;61;13.15;NA;4.33;9.7;75;NA;6.2;NA;NA;27.22;16.42;29.22;18.42;21.82;DSK
1034;29/06/2018;61;14.14;NA;4.15;9.9;64;NA;7.79;NA;NA;28.09;16.95;30.09;18.95;22.52;DSK
942;30/06/2018;61;15.24;NA;3.28;9.87;39;NA;5.27;NA;NA;30.65;18.37;32.65;20.37;24.51;DSK
275;01/07/2018;61;15.76;NA;3.18;9.93;42;NA;6.06;NA;NA;30.61;18;32.61;20;24.305;DSK
628;02/07/2018;65;15.55;NA;3.3;9.64;70;NA;6.62;NA;NA;28.33;17.87;30.33;19.87;23.1;DSK
91;03/07/2018;70;16.7;NA;2.84;9.69;70;NA;6.29;NA;NA;27.85;17.39;29.85;19.39;22.62;DSK
857;04/07/2018;73;16.88;NA;2.9;9.62;63;NA;6.42;NA;NA;28.48;16.71;30.48;18.71;22.595;DSK
400;05/07/2018;76;15.89;NA;3.37;9.54;72;NA;6.03;NA;NA;25.09;16.5;27.09;18.5;20.795;DSK
1139;06/07/2018;71;15.3;NA;3.1;9.39;70;19.42;6.61;NA;NA;26.79;15.88;28.79;17.88;21.335;DSK
151;07/07/2018;63;14.82;NA;2.76;9.47;57;NA;6.2;NA;NA;29.3;17.17;31.3;19.17;23.235;DSK
765;08/07/2018;58;14.36;NA;3.3;9.83;43;NA;6.08;NA;NA;29.55;17.21;31.55;19.21;23.38;DSK
173;09/07/2018;56;13.73;NA;3.68;9.9;50;NA;6.06;NA;NA;28.61;16.76;30.61;18.76;22.685;DSK
1109;10/07/2018;61;13.39;NA;3.76;9.88;67;11.8;6;NA;NA;26.47;14.98;28.47;16.98;20.725;DSK
819;11/07/2018;61;12.18;NA;3.71;9.99;64;NA;6.53;NA;NA;25.25;13.91;27.25;15.91;19.58;DSK
924;12/07/2018;62;12.54;NA;2.93;9.88;61;NA;6.08;NA;NA;26.6;15.2;28.6;17.2;20.9;DSK
715;13/07/2018;62;13.73;NA;2.57;9.83;51;NA;5.86;NA;NA;28.61;16.47;30.61;18.47;22.54;DSK
844;14/07/2018;62;14.76;NA;2.48;9.63;62;NA;4.47;NA;NA;29.66;16.85;31.66;18.85;23.255;DSK
50;15/07/2018;62;15.09;NA;2.7;9.79;58;NA;5.82;NA;NA;29.93;16.32;31.93;18.32;23.125;DSK
701;16/07/2018;67;14.88;NA;3.4;9.84;77;19.01;5.15;NA;NA;27.79;16.53;29.79;18.53;22.16;DSK
824;17/07/2018;64;14.05;NA;3.32;9.97;60;NA;5.66;NA;NA;27.06;15.25;29.06;17.25;21.155;DSK
329;18/07/2018;62;13.86;NA;2.73;10;40;NA;5.52;NA;NA;28.3;16.52;30.3;18.52;22.41;DSK
681;19/07/2018;62;14.33;NA;2.77;9.95;52;NA;6.15;NA;NA;29.35;17;31.35;19;23.175;DSK
68;20/07/2018;72;15.53;NA;2.9;9.78;74;NA;5.68;NA;NA;26.35;16.16;28.35;18.16;21.255;DSK
978;21/07/2018;71;14.82;NA;3.1;9.72;75;NA;5.91;NA;NA;25.41;15.46;27.41;17.46;20.435;DSK
1058;22/07/2018;66;14.29;NA;2.83;9.56;69;NA;6.35;NA;NA;27.11;16.11;29.11;18.11;21.61;DSK
266;23/07/2018;61;14.38;NA;2.7;9.84;48;NA;7.45;NA;NA;29.67;17.19;31.67;19.19;23.43;DSK
976;24/07/2018;65;15.39;NA;2.17;9.79;72;NA;5.27;NA;NA;30.28;17.93;32.28;19.93;24.105;DSK
1035;25/07/2018;62;15.91;NA;2.63;9.85;46;NA;5.55;NA;NA;31.22;18.1;33.22;20.1;24.66;DSK
904;26/07/2018;59;16.08;NA;2.45;9.99;48;NA;5.71;NA;NA;32.9;18.78;34.9;20.78;25.84;DSK
1013;27/07/2018;64;16.84;NA;2.78;9.94;66;NA;4.89;NA;NA;30.87;18.47;32.87;20.47;24.67;DSK
895;28/07/2018;69;15.89;NA;3.99;9.89;75;NA;5.61;NA;NA;26.25;16.73;28.25;18.73;21.49;DSK
796;29/07/2018;69;15.86;NA;3.8;9.78;76;20.21;4.97;NA;NA;28.2;18.53;30.2;20.53;23.365;DSK
423;30/07/2018;68;17.06;NA;3.28;9.88;76;NA;5.53;NA;NA;29.52;18.42;31.52;20.42;23.97;DSK
159;31/07/2018;66;16.56;NA;2.96;9.98;68;NA;4.9;NA;NA;29.31;18.23;31.31;20.23;23.77;DSK
718;01/08/2018;63;15.86;NA;2.96;9.98;66;NA;4.74;NA;NA;29.54;17.69;31.54;19.69;23.615;DSK
802;02/08/2018;60;15.96;NA;3.01;9.93;58;NA;3.08;NA;NA;32.04;18.92;34.04;20.92;25.48;DSK
202;03/08/2018;56;16.32;NA;2.96;9.88;70;NA;4;NA;NA;33.89;20.41;35.89;22.41;27.15;DSK
664;04/08/2018;58;16.73;NA;3.41;9.65;64;NA;4.47;NA;NA;32.96;19.73;34.96;21.73;26.345;DSK
262;05/08/2018;58;16.28;NA;3.25;9.73;66;NA;4.52;NA;NA;32.63;18.66;34.63;20.66;25.645;DSK
472;06/08/2018;57;15.92;NA;2.45;9.8;56;NA;3.16;NA;NA;33.59;19.93;35.59;21.93;26.76;DSK
929;07/08/2018;64;17.15;NA;3.59;9.69;73;NA;5;NA;NA;31.44;18.65;33.44;20.65;25.045;DSK
493;08/08/2018;67;16.13;NA;3.45;9.99;75;NA;5.78;NA;NA;27.83;18.2;29.83;20.2;23.015;DSK
328;09/08/2018;77;15.69;NA;4.26;9.73;76;NA;4.94;NA;NA;23.93;13.8;25.93;15.8;18.865;DSK
449;10/08/2018;67;12.38;NA;3.59;9.95;62;NA;5.2;NA;NA;25.19;13.92;27.19;15.92;19.555;DSK
848;11/08/2018;61;12.01;NA;2.83;9.99;68;NA;4.09;NA;NA;26.67;14.64;28.67;16.64;20.655;DSK
967;12/08/2018;63;13.8;NA;3.18;9.94;67;NA;2.52;NA;NA;29.23;17.71;31.23;19.71;23.47;DSK
754;13/08/2018;76;15.98;NA;3.96;9.86;78;NA;5.06;NA;NA;24.83;16.59;26.83;18.59;20.71;DSK
226;14/08/2018;72;14.98;NA;3.86;9.96;75;19.22;4.94;NA;NA;25.72;15.35;27.72;17.35;20.535;DSK
261;15/08/2018;68;14.54;NA;2.96;9.83;69;NA;5.17;NA;NA;27.02;15.26;29.02;17.26;21.14;DSK
1179;16/08/2018;67;14.73;NA;2.69;9.79;71;NA;2.6;NA;NA;28.63;15.8;30.63;17.8;22.215;DSK
565;17/08/2018;70;14.19;NA;3.69;9.89;74;NA;5.11;NA;NA;25.03;14.53;27.03;16.53;19.78;DSK
1095;18/08/2018;65;12.98;NA;3.24;9.99;71;NA;3.64;NA;NA;26.2;15.29;28.2;17.29;20.745;DSK
920;19/08/2018;63;13.54;NA;3.2;9.76;70;NA;2.36;NA;NA;28.43;17.04;30.43;19.04;22.735;DSK
456;20/08/2018;67;15.58;NA;3.02;9.5;80;NA;3.17;NA;NA;28.23;17.74;30.23;19.74;22.985;DSK
99;21/08/2018;66;16.25;NA;2.64;9.81;69;NA;4.58;NA;NA;29.22;17.69;31.22;19.69;23.455;DSK
799;22/08/2018;65;16.09;NA;2.45;9.89;73;NA;2.92;NA;NA;30.37;18.12;32.37;20.12;24.245;DSK
650;23/08/2018;70;16.36;NA;3.35;9.93;77;NA;3.86;NA;NA;28.17;16.65;30.17;18.65;22.41;DSK
548;24/08/2018;67;12.93;NA;4.53;9.92;74;NA;4.64;NA;NA;23.63;13.67;25.63;15.67;18.65;DSK
905;25/08/2018;66;10.24;NA;3.83;9.97;75;19.54;4.61;NA;NA;21.04;10.24;23.04;12.24;15.64;DSK
47;26/08/2018;64;9.23;NA;3.63;9.62;80;NA;3.86;NA;NA;23.87;14.67;25.87;16.67;19.27;DSK
1150;27/08/2018;67;12.77;NA;3.38;9.82;86;NA;3.47;NA;NA;25.16;13.65;27.16;15.65;19.405;DSK
109;28/08/2018;67;13.96;NA;2.44;9.83;67;NA;3.28;NA;NA;28.68;16.59;30.68;18.59;22.635;DSK
1055;29/08/2018;76;15.43;NA;3.94;9.64;77;NA;4.56;NA;NA;24.61;13.97;26.61;15.97;19.29;DSK
749;30/08/2018;70;12.43;NA;2.84;9.79;76;NA;4.36;NA;NA;22.92;14.01;24.92;16.01;18.465;DSK
