id,date_releve,humidity,dewpoint,pressure,windspeed,visibility,cloudcover,windgust,uvindex,precipintensity,precipintensitymax,temperaturehigh,temperaturelow,temperaturehighoffset2,temperaturelowoffset2,temperature,origine
107,2018-12-22,0.85,7.66,1024.66,4.49,14.40,0.95,12.96,1.01,0.12,0.39,12.37,7.52,14.37,9.52,9.945,DSK
518,2018-12-23,0.85,7.67,1026.32,4.12,13.74,0.94,11.18,1.01,0.19,0.64,13.16,7.71,15.16,9.71,10.435,DSK
1059,2018-12-24,0.83,5.84,1029.52,3.02,14.00,0.86,10.58,1.00,0.12,0.45,11.28,1.49,13.28,3.49,6.385,DSK
405,2018-12-25,0.73,-0.71,1033.42,2.24,15.89,0.59,5.87,1.01,0.00,0.01,8.37,-1.18,10.37,0.82,3.595,DSK
723,2018-12-26,0.60,-5.10,1030.92,1.96,16.05,0.74,4.23,1.00,0.00,0.00,7.53,-1.19,9.53,0.81,3.17,DSK
1019,2018-12-27,0.62,-4.85,1027.90,1.45,16.06,0.72,3.12,0.98,0.00,0.01,7.28,-0.51,9.28,1.49,3.385,DSK
758,2018-12-28,0.71,-2.59,1030.84,1.62,15.82,0.56,3.79,1.00,0.01,0.02,6.75,-1.62,8.75,0.38,2.565,DSK
757,2018-12-29,0.73,-2.90,1035.16,2.07,15.74,0.40,5.87,1.01,0.01,0.03,6.57,-0.50,8.57,1.50,3.035,DSK
1087,2018-12-30,0.75,-1.00,1035.93,2.07,15.61,0.53,5.92,1.01,0.01,0.03,8.35,1.08,10.35,3.08,4.715,DSK
49,2018-12-31,0.76,0.21,1035.55,1.99,15.41,0.59,5.27,1.02,0.01,0.04,8.99,0.99,10.99,2.99,4.99,DSK
1016,2019-01-01,0.77,0.07,1034.50,2.30,15.38,0.60,6.73,1.12,0.01,0.03,7.99,0.78,9.99,2.78,4.385,DSK
845,2019-01-02,0.73,-1.60,1036.67,3.49,15.81,0.43,10.11,1.08,0.01,0.04,7.34,-2.41,9.34,-0.41,2.465,DSK
300,2019-01-03,0.68,-4.96,1037.62,2.99,16.02,0.15,7.98,1.08,0.00,0.01,6.45,-3.07,8.45,-1.07,1.69,DSK
214,2019-01-04,0.69,-5.27,1037.56,2.71,15.99,0.60,7.71,1.03,0.00,0.01,6.01,-3.15,8.01,-1.15,1.43,DSK
1111,2019-01-05,0.72,-4.21,1036.38,2.73,15.59,0.69,7.33,1.04,0.01,0.03,5.97,-1.75,7.97,0.25,2.11,DSK
22,2019-01-06,0.74,-3.17,1035.81,2.56,15.45,0.69,6.99,1.06,0.01,0.03,5.89,-1.72,7.89,0.28,2.085,DSK
56,2019-01-07,0.77,-1.86,1035.33,2.45,15.43,0.64,8.16,1.07,0.01,0.05,7.05,0.27,9.05,2.27,3.66,DSK
115,2019-01-08,0.80,0.79,1028.82,4.24,14.85,0.81,11.86,1.04,0.07,0.20,7.88,0.95,9.88,2.95,4.415,DSK
463,2019-01-09,0.77,-1.20,1023.60,4.61,14.10,0.66,11.47,1.03,0.06,0.17,5.37,-1.78,7.37,0.22,1.795,DSK
816,2019-01-10,0.75,-3.76,1025.76,3.58,15.60,0.55,10.01,1.00,0.01,0.05,4.59,-2.84,6.59,-0.84,0.875,DSK
1003,2019-01-11,0.76,-3.16,1028.98,2.61,15.55,0.51,6.90,1.01,0.02,0.08,5.70,0.06,7.70,2.06,2.88,DSK
671,2019-01-12,0.81,0.41,1028.78,3.50,14.20,0.75,11.03,1.13,0.06,0.26,7.45,3.66,9.45,5.66,5.555,DSK
100,2019-01-13,0.82,4.09,1021.55,5.52,13.29,0.97,13.07,1.02,0.18,0.38,9.78,5.78,11.78,7.78,7.78,DSK
572,2019-01-14,0.78,2.93,1020.80,4.41,15.19,0.76,13.07,1.17,0.09,0.28,9.01,0.35,11.01,2.35,4.68,DSK
312,2019-01-15,0.73,-1.11,1023.58,2.15,15.91,0.50,5.38,1.32,0.00,0.01,9.52,-0.89,11.52,1.11,4.315,DSK
1126,2019-01-16,0.72,-1.37,1015.50,3.28,15.86,0.72,10.95,1.29,0.02,0.16,9.13,2.55,11.13,4.55,5.84,DSK
457,2019-01-17,0.81,1.36,1014.82,4.13,13.80,0.54,11.70,1.22,0.13,0.55,7.80,-1.58,9.80,0.42,3.11,DSK
1051,2019-01-18,0.77,-2.53,1018.46,2.43,15.38,0.65,7.67,1.07,0.02,0.14,5.69,-1.78,7.69,0.22,1.955,DSK
832,2019-01-19,0.77,-1.94,1013.44,2.75,14.46,0.63,7.15,1.10,0.07,0.28,6.66,-0.11,8.66,1.89,3.275,DSK
922,2019-01-20,0.80,-0.91,1014.58,2.17,13.87,0.67,5.89,1.10,0.08,0.29,6.34,-2.38,8.34,-0.38,1.98,DSK
606,2019-01-21,0.74,-4.07,1021.16,2.35,15.38,0.31,6.63,1.18,0.02,0.06,4.99,-3.55,6.99,-1.55,0.72,DSK
97,2019-01-22,0.75,-3.76,1010.85,3.37,12.08,0.65,9.70,1.11,0.18,0.76,4.82,-0.36,6.82,1.64,2.23,DSK
842,2019-01-23,0.82,-1.67,1000.48,4.02,10.14,0.84,11.32,0.99,0.25,0.73,3.55,-3.94,5.55,-1.94,-0.195,DSK
1053,2019-01-24,0.78,-4.56,1011.14,2.98,15.28,0.70,9.18,1.02,0.03,0.12,3.29,-3.28,5.29,-1.28,0.00500000000000012,DSK
1064,2019-01-25,0.79,-2.27,1017.55,2.88,15.00,0.69,8.68,1.29,0.04,0.15,5.51,0.90,7.51,2.90,3.205,DSK
580,2019-01-26,0.82,1.81,1015.19,4.06,13.13,0.86,12.99,1.31,0.06,0.22,8.32,3.60,10.32,5.60,5.96,DSK
343,2019-01-27,0.80,1.61,1001.62,6.93,9.69,0.87,16.18,1.16,0.32,0.78,6.93,1.03,8.93,3.03,3.98,DSK
933,2019-01-28,0.79,-0.70,1007.44,4.51,11.85,0.69,13.21,1.17,0.21,0.63,5.48,-1.65,7.48,0.35,1.915,DSK
551,2019-01-29,0.79,-1.71,1005.40,4.05,11.24,0.75,15.00,1.30,0.30,1.26,5.53,-0.05,7.53,1.95,2.74,DSK
985,2019-01-30,0.80,-1.51,1001.05,4.79,8.81,0.80,16.08,1.14,0.30,0.94,4.09,-1.52,6.09,0.48,1.285,DSK
78,2019-01-31,0.83,-0.54,995.14,3.75,11.64,0.83,12.79,1.30,0.28,1.05,5.78,2.71,7.78,4.71,4.245,DSK
247,2019-02-01,0.87,2.57,989.23,3.02,8.02,0.90,11.39,1.31,0.45,1.23,7.44,1.12,9.44,3.12,4.28,DSK
244,2019-02-02,0.83,-0.14,1000.97,4.55,10.69,0.85,12.18,1.04,0.23,0.68,4.56,-0.79,6.56,1.21,1.885,DSK
556,2019-02-03,0.75,-2.94,1021.18,4.42,13.87,0.59,12.28,1.34,0.07,0.20,5.01,-2.94,7.01,-0.94,1.035,DSK
970,2019-02-04,0.71,-3.98,1027.53,3.36,13.53,0.71,9.96,1.54,0.13,0.52,5.71,-0.85,7.71,1.15,2.43,DSK
304,2019-02-05,0.75,-0.80,1027.39,2.22,15.02,0.57,6.28,1.77,0.06,0.20,8.69,1.85,10.69,3.85,5.27,DSK
210,2019-02-06,0.78,1.60,1024.76,2.66,14.89,0.68,7.91,1.86,0.09,0.36,10.71,3.82,12.71,5.82,7.265,DSK
4,2019-02-07,0.76,2.30,1019.24,4.26,14.08,0.77,11.64,1.28,0.10,0.42,9.85,3.09,11.85,5.09,6.47,DSK
721,2019-02-08,0.76,2.30,1016.28,5.05,15.01,0.88,14.01,1.41,0.08,0.42,10.73,4.99,12.73,6.99,7.86,DSK
902,2019-02-09,0.75,3.42,1015.57,5.38,14.62,0.88,15.02,1.48,0.10,0.58,11.87,6.03,13.87,8.03,8.95,DSK
208,2019-02-10,0.77,3.40,1009.70,7.26,10.40,0.89,19.15,1.36,0.42,1.55,10.07,1.92,12.07,3.92,5.995,DSK
381,2019-02-11,0.76,0.15,1025.38,4.02,14.91,0.57,12.85,1.70,0.06,0.20,8.38,-1.44,10.38,0.56,3.47,DSK
1184,2019-02-12,0.72,-2.05,1034.92,1.96,15.77,0.44,4.77,2.34,0.00,0.01,9.76,-2.42,11.76,-0.42,3.67,DSK
21,2019-02-13,0.65,-3.34,1034.52,2.43,16.08,0.24,6.25,2.70,0.00,0.00,11.30,-1.26,13.30,0.74,5.02,DSK
1144,2019-02-14,0.64,-1.76,1033.21,2.58,16.08,0.10,6.12,2.69,0.00,0.00,13.93,-0.07,15.93,1.93,6.93,DSK
376,2019-02-15,0.61,-1.51,1029.49,2.38,16.08,0.04,5.56,2.79,0.00,0.00,15.66,0.06,17.66,2.06,7.86,DSK
75,2019-02-16,0.61,-1.13,1027.61,2.29,16.09,0.28,6.00,2.80,0.00,0.01,16.27,1.85,18.27,3.85,9.06,DSK
562,2019-02-17,0.58,-0.78,1022.89,3.49,16.07,0.46,9.75,2.61,0.00,0.01,16.65,1.79,18.65,3.79,9.22,DSK
737,2019-02-18,0.67,1.00,1020.51,3.23,15.60,0.57,8.65,2.32,0.01,0.06,14.44,2.38,16.44,4.38,8.41,DSK
124,2019-02-19,0.76,1.91,1022.36,1.95,15.69,0.53,5.73,2.09,0.01,0.06,12.42,0.74,14.42,2.74,6.58,DSK
2,2019-02-20,0.74,1.71,1024.13,1.94,16.00,0.27,4.17,2.41,0.00,0.01,14.23,1.34,16.23,3.34,7.785,DSK
370,2019-02-21,0.70,1.78,1028.38,1.73,16.06,0.16,3.74,2.53,0.00,0.00,16.08,2.23,18.08,4.23,9.155,DSK
998,2019-02-22,0.67,2.25,1032.07,2.48,16.00,0.25,7.63,2.66,0.00,0.00,17.34,3.58,19.34,5.58,10.46,DSK
977,2019-02-23,0.67,2.29,1031.31,3.01,15.91,0.10,8.78,3.30,0.00,0.00,16.34,1.62,18.34,3.62,8.98,DSK
837,2019-02-24,0.59,-0.75,1033.36,2.43,15.93,0.17,6.34,3.13,0.00,0.01,15.65,1.60,17.65,3.60,8.625,DSK
889,2019-02-25,0.60,0.39,1033.45,2.30,16.09,0.08,5.04,2.98,0.00,0.00,17.28,2.47,19.28,4.47,9.875,DSK
273,2019-02-26,0.63,2.08,1030.97,2.13,16.08,0.12,4.88,3.20,0.00,0.00,18.97,3.08,20.97,5.08,11.025,DSK
490,2019-02-27,0.60,2.38,1026.37,1.70,16.09,0.19,4.21,3.28,0.00,0.00,20.42,5.57,22.42,7.57,12.995,DSK
169,2019-02-28,0.73,4.72,1024.64,4.28,15.85,0.45,11.48,2.79,0.03,0.21,14.98,6.25,16.98,8.25,10.615,DSK
51,2019-03-01,0.76,4.17,1022.29,4.04,14.55,0.74,11.20,2.56,0.11,0.40,12.10,4.54,14.10,6.54,8.32,DSK
178,2019-03-02,0.76,3.97,1019.87,4.20,14.99,0.76,11.37,2.48,0.08,0.60,12.71,5.57,14.71,7.57,9.14,DSK
730,2019-03-03,0.69,4.26,1015.19,5.44,15.69,0.76,14.54,2.66,0.05,0.26,16.21,7.12,18.21,9.12,11.665,DSK
181,2019-03-04,0.67,2.44,1008.87,7.47,12.52,0.78,18.94,2.33,0.19,0.68,10.87,3.90,12.87,5.90,7.385,DSK
48,2019-03-05,0.69,2.19,1012.77,4.74,13.98,0.72,12.99,2.56,0.07,0.26,13.11,6.23,15.11,8.23,9.67,DSK
1187,2019-03-06,0.69,4.46,1002.52,6.42,12.89,0.96,17.39,2.39,0.25,1.01,14.31,6.22,16.31,8.22,10.265,DSK
465,2019-03-07,0.74,3.58,1006.55,6.18,11.98,0.64,15.83,2.84,0.24,1.05,11.19,3.13,13.19,5.13,7.16,DSK
1068,2019-03-08,0.71,2.10,1018.75,3.95,15.03,0.58,10.90,2.81,0.05,0.25,11.94,5.67,13.94,7.67,8.805,DSK
1039,2019-03-09,0.79,5.73,1023.14,5.14,15.02,0.90,13.09,3.11,0.11,0.40,13.20,8.63,15.20,10.63,10.915,DSK
958,2019-03-10,0.77,5.94,1021.91,6.95,13.89,0.83,16.59,2.86,0.18,0.60,12.78,3.40,14.78,5.40,8.09,DSK
114,2019-03-11,0.65,-0.66,1028.99,5.12,14.25,0.43,13.41,3.00,0.07,0.30,9.75,0.30,11.75,2.30,5.025,DSK
401,2019-03-12,0.61,-1.15,1021.11,5.38,15.51,0.62,15.25,3.56,0.08,0.62,14.14,3.26,16.14,5.26,8.7,DSK
517,2019-03-13,0.70,0.94,1019.81,6.31,13.44,0.56,13.89,2.19,0.12,0.39,9.38,4.20,11.38,6.20,6.79,DSK
979,2019-03-14,0.79,3.33,1020.06,6.86,11.98,0.91,16.91,2.58,0.38,1.02,9.81,7.54,11.81,9.54,8.675,DSK
620,2019-03-15,0.83,6.83,1020.49,6.45,14.18,0.90,14.91,2.97,0.20,0.58,12.24,6.02,14.24,8.02,9.13,DSK
753,2019-03-16,0.71,4.53,1017.32,5.15,15.46,0.65,11.96,3.53,0.02,0.13,15.57,5.39,17.57,7.39,10.48,DSK
144,2019-03-17,0.70,2.10,1013.82,5.55,13.29,0.65,13.97,2.87,0.13,0.59,10.81,1.81,12.81,3.81,6.31,DSK
1127,2019-03-18,0.70,0.11,1023.16,3.69,13.56,0.52,10.23,3.50,0.05,0.19,10.35,0.50,12.35,2.50,5.425,DSK
399,2019-03-19,0.69,-0.21,1027.87,2.39,15.33,0.29,5.40,4.26,0.03,0.10,11.45,-0.31,13.45,1.69,5.57,DSK
541,2019-03-20,0.61,-1.16,1032.40,2.41,16.04,0.19,5.78,4.63,0.00,0.01,13.83,0.42,15.83,2.42,7.125,DSK
284,2019-03-21,0.61,-0.22,1031.43,2.32,16.08,0.21,5.67,4.79,0.00,0.00,15.84,0.88,17.84,2.88,8.36,DSK
39,2019-03-22,0.58,0.26,1028.93,1.68,16.09,0.15,3.53,4.90,0.00,0.00,18.71,2.38,20.71,4.38,10.545,DSK
875,2019-03-23,0.61,1.76,1028.08,2.11,16.08,0.29,5.53,4.50,0.00,0.01,18.29,3.22,20.29,5.22,10.755,DSK
340,2019-03-24,0.65,2.37,1026.50,2.65,16.03,0.25,7.00,4.30,0.00,0.01,16.35,2.21,18.35,4.21,9.28,DSK
407,2019-03-25,0.64,0.26,1026.63,4.34,15.56,0.22,11.80,3.78,0.01,0.02,12.55,0.75,14.55,2.75,6.65,DSK
1136,2019-03-26,0.58,-2.03,1029.73,3.94,15.90,0.12,11.30,4.50,0.01,0.04,12.59,0.21,14.59,2.21,6.4,DSK
755,2019-03-27,0.60,-0.99,1030.57,3.14,15.97,0.12,7.88,4.81,0.00,0.00,13.99,1.67,15.99,3.67,7.83,DSK
968,2019-03-28,0.62,0.81,1031.60,2.81,15.96,0.13,7.60,4.21,0.00,0.00,14.99,2.50,16.99,4.50,8.745,DSK
696,2019-03-29,0.62,2.00,1027.64,2.61,16.03,0.17,7.85,4.02,0.00,0.00,17.27,4.03,19.27,6.03,10.65,DSK
180,2019-03-30,0.55,1.36,1022.68,2.53,16.07,0.16,7.16,4.40,0.00,0.01,18.79,3.67,20.79,5.67,11.23,DSK
1174,2019-03-31,0.56,1.98,1019.32,2.43,15.90,0.22,7.38,4.58,0.01,0.04,19.19,5.00,21.19,7.00,12.095,DSK
1066,2019-04-01,0.60,3.40,1016.08,2.61,15.62,0.54,7.56,3.87,0.02,0.12,19.20,6.92,21.20,8.92,13.06,DSK
409,2019-04-02,0.67,4.06,1011.62,3.79,12.95,0.73,9.43,3.29,0.12,0.43,15.13,4.20,17.13,6.20,9.665,DSK
26,2019-04-03,0.78,2.19,1004.90,3.44,7.82,0.84,8.97,2.77,0.40,1.10,8.31,0.40,10.31,2.40,4.355,DSK
1080,2019-04-04,0.72,-0.40,1001.10,3.15,12.78,0.52,8.38,3.30,0.16,0.59,9.89,1.11,11.89,3.11,5.5,DSK
672,2019-04-05,0.61,-0.52,1001.73,3.43,14.77,0.78,9.50,3.43,0.05,0.21,13.41,3.50,15.41,5.50,8.455,DSK
618,2019-04-06,0.73,2.91,1001.53,3.64,12.37,0.93,9.78,3.12,0.21,0.78,12.68,3.51,14.68,5.51,8.095,DSK
674,2019-04-07,0.76,3.64,1007.20,2.55,12.74,0.81,7.04,3.33,0.10,0.32,13.09,3.59,15.09,5.59,8.34,DSK
989,2019-04-08,0.74,3.91,1011.36,2.03,14.27,0.67,4.92,3.64,0.06,0.27,14.67,4.29,16.67,6.29,9.48,DSK
535,2019-04-09,0.73,4.37,1011.00,1.69,13.53,0.64,4.30,4.00,0.10,0.39,14.94,4.90,16.94,6.90,9.92,DSK
649,2019-04-10,0.75,4.69,1012.30,3.15,13.09,0.67,8.72,3.60,0.09,0.34,13.96,4.19,15.96,6.19,9.075,DSK
634,2019-04-11,0.69,2.74,1017.38,4.18,14.20,0.47,9.78,4.26,0.05,0.20,13.55,1.27,15.55,3.27,7.41,DSK
935,2019-04-12,0.61,-0.54,1020.11,3.50,15.13,0.20,8.69,4.86,0.02,0.07,13.28,0.17,15.28,2.17,6.725,DSK
131,2019-04-13,0.55,-2.85,1020.63,3.22,15.66,0.20,7.99,4.54,0.01,0.04,12.35,-0.74,14.35,1.26,5.805,DSK
1166,2019-04-14,0.53,-4.44,1019.95,3.24,15.51,0.37,7.89,4.45,0.02,0.06,11.48,0.58,13.48,2.58,6.03,DSK
1027,2019-04-15,0.55,-0.80,1017.65,4.05,15.70,0.48,10.94,4.86,0.04,0.38,16.91,6.82,18.91,8.82,11.865,DSK
568,2019-04-16,0.76,5.92,1017.84,3.03,12.97,0.84,9.99,3.43,0.17,0.83,14.40,5.38,16.40,7.38,9.89,DSK
1188,2019-04-17,0.70,5.90,1018.65,2.99,15.78,0.58,8.67,4.41,0.01,0.03,19.03,7.75,21.03,9.75,13.39,DSK
1108,2019-04-18,0.61,6.23,1018.60,3.53,15.80,0.82,9.89,4.02,0.00,0.02,21.56,8.89,23.56,10.89,15.225,DSK
1000,2019-04-19,0.55,5.97,1023.80,2.92,15.89,0.51,8.28,4.77,0.01,0.07,23.06,8.43,25.06,10.43,15.745,DSK
486,2019-04-20,0.55,5.70,1024.69,3.01,15.76,0.24,7.55,5.25,0.03,0.15,22.90,9.00,24.90,11.00,15.95,DSK
520,2019-04-21,0.57,5.80,1017.90,2.69,15.29,0.58,7.08,4.34,0.03,0.15,21.15,9.30,23.15,11.30,15.225,DSK
882,2019-04-22,0.58,6.48,1005.68,2.86,15.81,0.76,8.27,4.01,0.02,0.12,22.34,10.15,24.34,12.15,16.245,DSK
121,2019-04-23,0.67,8.25,997.58,3.23,13.68,0.86,9.62,3.27,0.15,0.60,19.18,9.76,21.18,11.76,14.47,DSK
733,2019-04-24,0.75,7.50,1000.93,5.06,11.96,0.76,14.05,3.63,0.32,1.40,15.80,8.72,17.80,10.72,12.26,DSK
36,2019-04-25,0.76,6.50,1006.15,5.26,10.35,0.83,14.84,3.57,0.46,1.87,14.29,5.66,16.29,7.66,9.975,DSK
925,2019-04-26,0.75,5.30,1015.78,3.92,12.98,0.62,10.91,4.12,0.18,0.93,14.18,6.83,16.18,8.83,10.505,DSK
1098,2019-04-27,0.73,4.59,1021.30,5.78,13.33,0.74,12.02,4.03,0.13,0.47,12.74,4.59,14.74,6.59,8.665,DSK
654,2019-04-28,0.71,2.89,1023.57,4.16,13.25,0.78,10.01,3.58,0.09,0.24,12.14,3.54,14.14,5.54,7.84,DSK
891,2019-04-29,0.70,3.48,1022.86,2.37,15.35,0.49,6.17,4.93,0.01,0.06,15.40,3.93,17.40,5.93,9.665,DSK
906,2019-04-30,0.66,3.94,1020.71,2.74,15.89,0.22,6.14,6.50,0.00,0.01,17.34,5.19,19.34,7.19,11.265,DSK
812,2019-05-01,0.67,5.40,1016.68,1.96,15.51,0.48,5.19,5.54,0.02,0.16,18.91,7.10,20.91,9.10,13.005,DSK
296,2019-05-02,0.76,6.39,1015.67,3.14,12.64,0.73,7.52,4.37,0.14,0.51,15.12,6.27,17.12,8.27,10.695,DSK
810,2019-05-03,0.75,5.47,1014.39,2.66,13.23,0.65,6.68,4.63,0.11,0.34,14.54,4.88,16.54,6.88,9.71,DSK
1132,2019-05-04,0.76,3.29,1014.00,4.45,12.66,0.52,11.23,4.33,0.16,0.71,11.62,1.20,13.62,3.20,6.41,DSK
77,2019-05-05,0.64,-0.89,1020.67,4.77,15.23,0.27,11.24,4.80,0.04,0.17,10.73,0.48,12.73,2.48,5.605,DSK
1078,2019-05-06,0.59,-1.11,1021.76,2.57,15.92,0.24,6.36,5.68,0.01,0.02,13.88,2.55,15.88,4.55,8.215,DSK
345,2019-05-07,0.57,1.19,1016.65,2.38,15.88,0.78,6.69,3.98,0.02,0.14,17.31,9.23,19.31,11.23,13.27,DSK
1160,2019-05-08,0.82,7.95,1005.74,5.02,10.04,0.91,13.90,3.48,0.56,2.00,13.97,8.00,15.97,10.00,10.985,DSK
1105,2019-05-09,0.80,7.30,1005.73,5.54,13.27,0.78,14.91,4.01,0.20,0.89,14.71,7.36,16.71,9.36,11.035,DSK
973,2019-05-10,0.78,8.08,1011.83,2.67,14.82,0.71,8.47,4.74,0.11,0.56,17.22,9.56,19.22,11.56,13.39,DSK
110,2019-05-11,0.78,7.80,1018.25,5.08,12.14,0.67,11.80,4.56,0.25,0.73,14.92,5.24,16.92,7.24,10.08,DSK
1030,2019-05-12,0.64,3.08,1029.68,4.44,15.50,0.24,11.11,6.25,0.01,0.08,15.62,5.18,17.62,7.18,10.4,DSK
670,2019-05-13,0.52,1.31,1030.15,5.14,15.97,0.24,12.38,6.28,0.01,0.01,17.64,6.52,19.64,8.52,12.08,DSK
153,2019-05-14,0.48,1.54,1024.92,4.98,16.00,0.10,12.07,7.19,0.00,0.01,18.98,6.24,20.98,8.24,12.61,DSK
1073,2019-05-15,0.49,1.09,1019.78,4.43,15.89,0.14,11.01,6.97,0.01,0.06,18.00,5.12,20.00,7.12,11.56,DSK
1096,2019-05-16,0.55,2.88,1013.60,3.03,16.03,0.51,7.79,5.50,0.00,0.01,18.33,7.75,20.33,9.75,13.04,DSK
1149,2019-05-17,0.74,6.66,1006.65,2.85,12.67,0.87,8.03,4.23,0.22,0.65,15.17,7.91,17.17,9.91,11.54,DSK
1088,2019-05-18,0.81,8.02,1007.10,2.50,11.06,0.90,6.27,4.14,0.19,0.54,15.38,8.13,17.38,10.13,11.755,DSK
1014,2019-05-19,0.84,8.64,1008.74,2.82,10.81,0.84,7.14,4.22,0.20,0.51,14.96,8.33,16.96,10.33,11.645,DSK
246,2019-05-20,0.81,8.78,1011.99,3.27,12.93,0.63,7.47,4.89,0.12,0.34,16.38,7.81,18.38,9.81,12.095,DSK
818,2019-05-21,0.75,8.51,1016.82,2.77,14.33,0.44,6.19,5.74,0.05,0.18,18.51,8.15,20.51,10.15,13.33,DSK
325,2019-05-22,0.65,7.45,1019.58,1.98,15.51,0.42,4.57,5.95,0.01,0.05,20.99,8.80,22.99,10.80,14.895,DSK
932,2019-05-23,0.60,7.50,1018.03,1.81,15.78,0.55,4.69,5.75,0.02,0.09,22.45,10.64,24.45,12.64,16.545,DSK
140,2019-05-24,0.70,9.45,1016.67,2.47,13.38,0.71,6.43,5.21,0.16,0.48,20.08,9.98,22.08,11.98,15.03,DSK
917,2019-05-25,0.74,10.00,1018.66,3.02,13.35,0.52,7.07,5.70,0.11,0.36,19.62,9.19,21.62,11.19,14.405,DSK
983,2019-05-26,0.75,9.80,1018.59,3.07,15.07,0.51,7.28,6.02,0.04,0.13,19.31,10.58,21.31,12.58,14.945,DSK
676,2019-05-27,0.80,10.47,1013.89,3.41,14.41,0.76,8.28,4.79,0.08,0.26,17.89,9.07,19.89,11.07,13.48,DSK
582,2019-05-28,0.77,7.90,1014.25,4.40,13.48,0.56,9.39,5.25,0.13,0.35,15.30,6.40,17.30,8.40,10.85,DSK
595,2019-05-29,0.70,6.31,1021.80,3.27,15.46,0.33,7.84,6.23,0.03,0.11,17.70,8.50,19.70,10.50,13.1,DSK
64,2019-05-30,0.72,9.04,1025.87,2.82,15.94,0.49,6.56,5.79,0.02,0.05,20.50,9.24,22.50,11.24,14.87,DSK
24,2019-05-31,0.68,10.42,1025.26,1.74,15.94,0.17,3.81,7.94,0.00,0.01,24.42,11.44,26.42,13.44,17.93,DSK
398,2019-06-01,0.65,12.22,1021.10,2.02,16.08,0.17,4.05,7.96,0.00,0.01,27.86,13.60,29.86,15.60,20.73,DSK
1159,2019-06-02,0.61,12.58,1016.28,2.94,16.01,0.23,6.59,7.51,0.01,0.08,28.71,13.55,30.71,15.55,21.13,DSK
1092,2019-06-03,0.69,12.06,1016.18,2.44,15.64,0.67,5.87,4.89,0.06,0.25,23.38,12.56,25.38,14.56,17.97,DSK
639,2019-06-04,0.70,12.46,1009.80,3.65,15.49,0.54,10.10,6.32,0.09,0.48,25.70,12.09,27.70,14.09,18.895,DSK
884,2019-06-05,0.75,9.93,1009.45,3.16,12.16,0.70,10.17,5.01,0.41,1.51,19.10,7.89,21.10,9.89,13.495,DSK
1122,2019-06-06,0.71,7.66,1013.40,2.97,15.09,0.51,10.24,6.10,0.05,0.40,18.99,11.05,20.99,13.05,15.02,DSK
1103,2019-06-07,0.70,8.17,1009.81,6.46,14.15,0.58,17.17,5.66,0.23,1.01,18.45,8.65,20.45,10.65,13.55,DSK
964,2019-06-08,0.63,6.37,1022.22,4.59,15.83,0.32,11.83,6.84,0.03,0.10,19.81,9.79,21.81,11.79,14.8,DSK
1093,2019-06-09,0.68,8.89,1020.22,2.34,15.02,0.83,6.83,4.35,0.10,0.46,20.75,10.84,22.75,12.84,15.795,DSK
308,2019-06-10,0.81,10.14,1015.99,3.09,12.65,0.76,7.18,4.37,0.24,0.80,17.02,7.91,19.02,9.91,12.465,DSK
950,2019-06-11,0.82,8.39,1012.98,2.40,11.48,0.76,6.01,4.22,0.25,0.78,15.18,8.31,17.18,10.31,11.745,DSK
450,2019-06-12,0.78,8.29,1012.06,3.46,12.57,0.57,9.46,5.39,0.21,0.67,17.19,7.70,19.19,9.70,12.445,DSK
371,2019-06-13,0.67,7.73,1013.37,3.53,15.82,0.30,9.45,6.59,0.02,0.13,21.43,10.55,23.43,12.55,15.99,DSK
422,2019-06-14,0.70,10.33,1013.55,2.47,15.55,0.74,7.54,5.03,0.68,21.03,21.89,11.51,23.89,13.51,16.7,DSK
263,2019-06-15,0.81,11.74,1017.20,3.25,15.13,0.70,8.28,5.06,3.37,24.02,18.89,10.03,20.89,12.03,14.46,DSK
1100,2019-06-16,0.72,10.50,1021.13,2.70,15.91,0.38,7.05,6.37,0.02,0.09,21.96,10.61,23.96,12.61,16.285,DSK
912,2019-06-17,0.66,11.29,1018.35,1.88,16.07,0.29,4.69,7.49,0.01,0.04,25.73,13.24,27.73,15.24,19.485,DSK
272,2019-06-18,0.64,12.84,1013.59,2.45,16.02,0.63,7.01,6.07,0.03,0.18,28.12,14.14,30.12,16.14,21.13,DSK
428,2019-06-19,0.69,12.86,1011.83,3.29,15.60,0.59,9.45,6.05,0.13,0.55,24.26,13.05,26.26,15.05,18.655,DSK
136,2019-06-20,0.75,12.21,1015.92,2.82,15.64,0.74,6.98,5.50,0.10,0.40,21.35,11.48,23.35,13.48,16.415,DSK
1101,2019-06-21,0.74,11.26,1019.00,2.47,15.25,0.67,6.84,5.39,0.12,0.47,20.82,11.26,22.82,13.26,16.04,DSK
379,2019-06-22,0.72,11.76,1018.41,2.53,15.60,0.52,7.16,6.09,0.07,0.32,23.28,12.72,25.28,14.72,18,DSK
706,2019-06-23,0.68,13.91,1015.14,2.70,16.08,0.63,6.55,6.06,0.00,0.02,28.30,15.47,30.30,17.47,21.885,DSK
741,2019-06-24,0.68,15.27,1016.35,2.74,16.01,0.70,7.85,6.07,0.04,0.21,28.85,16.78,30.85,18.78,22.815,DSK
